2334,-408,7752,-760,-3439,-116,-13,-3,77,7752,-760,-3439,-116,-13,-3,77,-646,5384,5942,39,50,22,1620,-646,5384,5942,39,50,22,1620
3722,274,7763,-758,-3444,-114,-11,-3,77,7763,-758,-3444,-114,-11,-3,77,-654,5359,5954,56,58,6,1623,-654,5359,5954,56,58,6,1623
-452,-1412,7760,-767,-3439,-111,-15,-4,77,7760,-767,-3439,-111,-15,-4,77,-611,5363,5946,77,64,-1,1614,-611,5363,5946,77,64,-1,1614
-90,2776,7795,-764,-3465,-107,-14,-5,77,7795,-764,-3465,-107,-14,-5,77,-644,5367,5986,62,46,7,1620,-644,5367,5986,62,46,7,1620
1444,-4319,7756,-771,-3490,-108,-12,-5,77,7756,-771,-3490,-108,-12,-5,77,-663,5363,5965,51,44,9,1625,-663,5363,5965,51,44,9,1625
320,708,7765,-780,-3432,-117,-8,-2,77,7765,-780,-3432,-117,-8,-2,77,-677,5289,5981,56,55,14,1620,-677,5289,5981,56,55,14,1620
-194,-1358,7776,-741,-3467,-106,-12,-2,77,7776,-741,-3467,-106,-12,-2,77,-609,5335,5921,64,47,12,1614,-609,5335,5921,64,47,12,1614
198,2030,7771,-767,-3478,-107,-10,-5,77,7771,-767,-3478,-107,-10,-5,77,-667,5341,5999,39,33,7,1619,-667,5341,5999,39,33,7,1619
50,510,7762,-809,-3429,-119,-7,-3,77,7762,-809,-3429,-119,-7,-3,77,-693,5313,5955,45,51,15,1620,-693,5313,5955,45,51,15,1620
3726,220,7764,-758,-3472,-111,-12,-6,77,7764,-758,-3472,-111,-12,-6,77,-677,5313,5962,48,56,18,1622,-677,5313,5962,48,56,18,1622
-1423,-2064,7769,-773,-3483,-113,-14,-2,77,7769,-773,-3483,-113,-14,-2,77,-653,5411,5990,35,50,16,1620,-653,5411,5990,35,50,16,1620
752,-2012,7762,-755,-3471,-108,-14,-1,77,7762,-755,-3471,-108,-14,-1,77,-670,5328,5947,75,59,9,1621,-670,5328,5947,75,59,9,1621
-2883,-2094,7780,-746,-3485,-110,-13,-4,77,7780,-746,-3485,-110,-13,-4,77,-638,5303,5916,64,47,-2,1621,-638,5303,5916,64,47,-2,1621
-458,1114,7777,-756,-3456,-114,-9,-2,77,7777,-756,-3456,-114,-9,-2,77,-636,5375,5980,68,46,11,1620,-636,5375,5980,68,46,11,1620
88,386,7784,-788,-3457,-108,-13,-3,77,7784,-788,-3457,-108,-13,-3,77,-620,5377,5942,49,53,11,1611,-620,5377,5942,49,53,11,1611
-3841,3051,7775,-788,-3439,-113,-13,-4,77,7775,-788,-3439,-113,-13,-4,77,-637,5343,5923,50,38,19,1624,-637,5343,5923,50,38,19,1624
1283,3836,7749,-772,-3451,-109,-15,0,77,7749,-772,-3451,-109,-15,0,77,-632,5430,5994,58,47,6,1617,-632,5430,5994,58,47,6,1617
209,2642,7781,-775,-3426,-110,-11,-3,77,7781,-775,-3426,-110,-11,-3,77,-594,5408,5935,52,34,8,1619,-594,5408,5935,52,34,8,1619
437,1506,7768,-783,-3434,-106,-14,-2,77,7768,-783,-3434,-106,-14,-2,77,-631,5337,5946,62,46,0,1612,-631,5337,5946,62,46,0,1612
920,-3159,7754,-764,-3430,-111,-13,-5,77,7754,-764,-3430,-111,-13,-5,77,-630,5323,5949,53,55,16,1621,-630,5323,5949,53,55,16,1621
-2085,3352,7773,-772,-3441,-114,-9,-2,77,7773,-772,-3441,-114,-9,-2,77,-686,5342,5934,58,42,7,1624,-686,5342,5934,58,42,7,1624
-242,330,7746,-762,-3454,-111,-11,-2,77,7746,-762,-3454,-111,-11,-2,77,-635,5361,5936,69,74,-17,1618,-635,5361,5936,69,74,-17,1618
-2840,2724,7773,-796,-3478,-108,-14,-4,77,7773,-796,-3478,-108,-14,-4,77,-618,5302,5949,55,69,10,1621,-618,5302,5949,55,69,10,1621
-330,-364,7751,-761,-3448,-100,-16,-5,77,7751,-761,-3448,-100,-16,-5,77,-602,5381,5925,55,46,19,1614,-602,5381,5925,55,46,19,1614
-1193,-882,7783,-766,-3450,-111,-10,-2,77,7783,-766,-3450,-111,-10,-2,77,-613,5319,5919,55,51,4,1614,-613,5319,5919,55,51,4,1614
2742,-394,7782,-758,-3441,-111,-11,-4,77,7782,-758,-3441,-111,-11,-4,77,-652,5351,5937,55,52,17,1622,-652,5351,5937,55,52,17,1622
-2954,2390,7773,-776,-3472,-107,-14,-4,77,7773,-776,-3472,-107,-14,-4,77,-644,5296,5955,60,72,9,1621,-644,5296,5955,60,72,9,1621
-1588,-1530,7753,-762,-3460,-113,-12,-2,77,7753,-762,-3460,-113,-12,-2,77,-636,5408,5974,57,50,-8,1615,-636,5408,5974,57,50,-8,1615
746,-2810,7748,-781,-3463,-108,-11,-4,77,7748,-781,-3463,-108,-11,-4,77,-604,5414,5934,50,65,9,1615,-604,5414,5934,50,65,9,1615
66,836,7757,-776,-3428,-117,-8,-2,77,7757,-776,-3428,-117,-8,-2,77,-675,5293,5978,58,55,14,1620,-675,5293,5978,58,55,14,1620
4075,564,7763,-804,-3448,-107,-13,-4,77,7763,-804,-3448,-107,-13,-4,77,-639,5310,5984,57,58,6,1623,-639,5310,5984,57,58,6,1623
-282,2638,7743,-768,-3480,-111,-11,-4,77,7743,-768,-3480,-111,-11,-4,77,-657,5352,5970,56,54,5,1625,-657,5352,5970,56,54,5,1625
648,-648,7780,-742,-3443,-112,-6,-2,77,7780,-742,-3443,-112,-6,-2,77,-649,5320,5968,58,54,2,1620,-649,5320,5968,58,54,2,1620
-22,1026,7737,-767,-3428,-116,-8,-2,77,7737,-767,-3428,-116,-8,-2,77,-665,5313,5971,64,54,13,1620,-665,5313,5971,64,54,13,1620
-59,162,7792,-753,-3401,-116,-10,-4,77,7792,-753,-3401,-116,-10,-4,77,-619,5340,5916,52,25,19,1613,-619,5340,5916,52,25,19,1613
652,-3075,7765,-778,-3446,-108,-13,-4,77,7765,-778,-3446,-108,-13,-4,77,-602,5422,5953,53,64,7,1615,-602,5422,5953,53,64,7,1615
1713,198,7762,-948,-3445,-109,-14,-2,77,7762,-948,-3445,-109,-14,-2,77,-624,5362,5917,68,51,-3,1620,-624,5362,5917,68,51,-3,1620
831,3112,7776,-783,-3445,-109,-11,-1,77,7776,-783,-3445,-109,-11,-1,77,-642,5369,5969,50,34,10,1617,-642,5369,5969,50,34,10,1617
-1174,-2104,7754,-762,-3448,-115,-11,-2,77,7754,-762,-3448,-115,-11,-2,77,-634,5385,5959,45,59,16,1620,-634,5385,5959,45,59,16,1620
-1190,248,7774,-787,-3425,-106,-14,-3,77,7774,-787,-3425,-106,-14,-3,77,-634,5348,5933,83,46,-20,1620,-634,5348,5933,83,46,-20,1620
1478,-3255,7748,-770,-3471,-111,-12,-3,77,7748,-770,-3471,-111,-12,-3,77,-651,5359,5984,54,47,4,1625,-651,5359,5984,54,47,4,1625
263,-3610,7783,-757,-3479,-108,-15,-5,77,7783,-757,-3479,-108,-15,-5,77,-685,5308,5943,56,58,13,1624,-685,5308,5943,56,58,13,1624
4696,-1170,7759,-792,-3466,-117,-9,-2,77,7759,-792,-3466,-117,-9,-2,77,-672,5376,5951,45,48,10,1622,-672,5376,5951,45,48,10,1622
604,933,7769,-764,-3466,-107,-15,-2,77,7769,-764,-3466,-107,-15,-2,77,-623,5313,5955,46,45,24,1620,-623,5313,5955,46,45,24,1620
422,414,7744,-773,-3444,-109,-13,-5,77,7744,-773,-3444,-109,-13,-5,77,-646,5353,5947,66,50,5,1611,-646,5353,5947,66,50,5,1611
1547,3467,7761,-769,-3467,-108,-12,-2,77,7761,-769,-3467,-108,-12,-2,77,-641,5345,5964,56,47,1,1625,-641,5345,5964,56,47,1,1625
10,-3768,7773,-769,-3463,-110,-11,0,77,7773,-769,-3463,-110,-11,0,77,-655,5324,5969,57,49,10,1624,-655,5324,5969,57,49,10,1624
92,651,7771,-747,-3447,-114,-7,-1,77,7771,-747,-3447,-114,-7,-1,77,-617,5346,5948,51,24,16,1613,-617,5346,5948,51,24,16,1613
-3490,-3540,7745,-782,-3422,-112,-12,-4,77,7745,-782,-3422,-112,-12,-4,77,-666,5327,5954,59,47,1,1620,-666,5327,5954,59,47,1,1620
-1888,3207,7770,-766,-3449,-111,-15,-3,77,7770,-766,-3449,-111,-15,-3,77,-655,5356,6001,41,49,14,1622,-655,5356,6001,41,49,14,1622
4030,-1864,7765,-766,-3444,-111,-13,-5,77,7765,-766,-3444,-111,-13,-5,77,-670,5343,5969,43,50,18,1622,-670,5343,5969,43,50,18,1622
-2357,1983,7773,-765,-3455,-106,-11,-3,77,7773,-765,-3455,-106,-11,-3,77,-667,5302,5961,42,48,19,1622,-667,5302,5961,42,48,19,1622
1056,-2428,7767,-753,-3450,-109,-11,-3,77,7767,-753,-3450,-109,-11,-3,77,-637,5377,5984,57,38,7,1621,-637,5377,5984,57,38,7,1621
-2257,1594,7763,-745,-3496,-105,-14,-5,77,7763,-745,-3496,-105,-14,-5,77,-675,5336,5958,38,52,13,1622,-675,5336,5958,38,52,13,1622
-1613,3210,7767,-775,-3480,-108,-13,-4,77,7767,-775,-3480,-108,-13,-4,77,-689,5348,5978,36,36,10,1625,-689,5348,5978,36,36,10,1625
-538,-496,7769,-756,-3469,-101,-15,-5,77,7769,-756,-3469,-101,-15,-5,77,-598,5382,5924,53,44,19,1614,-598,5382,5924,53,44,19,1614
1612,-2587,7773,-769,-3456,-108,-13,-2,77,7773,-769,-3456,-108,-13,-2,77,-639,5331,5967,59,35,15,1621,-639,5331,5967,59,35,15,1621
3671,-1067,7761,-757,-3449,-112,-13,-4,77,7761,-757,-3449,-112,-13,-4,77,-651,5326,5942,42,53,13,1622,-651,5326,5942,42,53,13,1622
-4948,2828,7785,-786,-3444,-113,-10,0,77,7785,-786,-3444,-113,-10,0,77,-634,5354,5927,66,54,9,1625,-634,5354,5927,66,54,9,1625
-207,-1475,7774,-759,-3461,-112,-10,-3,77,7774,-759,-3461,-112,-10,-3,77,-620,5319,5948,55,48,10,1615,-620,5319,5948,55,48,10,1615
1716,-3568,7753,-776,-3434,-112,-12,-5,77,7753,-776,-3434,-112,-12,-5,77,-637,5326,5946,51,53,15,1621,-637,5326,5946,51,53,15,1621
-2286,219,7758,-753,-3457,-104,-16,-2,77,7758,-753,-3457,-104,-16,-2,77,-635,5371,5970,40,51,10,1624,-635,5371,5970,40,51,10,1624
-2752,1936,7763,-765,-3474,-106,-11,-3,77,7763,-765,-3474,-106,-11,-3,77,-655,5362,5928,48,42,11,1626,-655,5362,5928,48,42,11,1626
1183,2693,7773,-770,-3478,-113,-11,-2,77,7773,-770,-3478,-113,-11,-2,77,-650,5346,5968,56,62,19,1621,-650,5346,5968,56,62,19,1621
1907,-2554,7763,-771,-3456,-113,-10,-3,77,7763,-771,-3456,-113,-10,-3,77,-649,5356,5953,56,57,6,1625,-649,5356,5953,56,57,6,1625
255,-478,7775,-782,-3457,-114,-13,0,77,7775,-782,-3457,-114,-13,0,77,-632,5343,5993,55,62,4,1618,-632,5343,5993,55,62,4,1618
396,-1498,7745,-750,-3442,-101,-17,-6,77,7745,-750,-3442,-101,-17,-6,77,-669,5368,5948,43,64,4,1620,-669,5368,5948,43,64,4,1620
-84,-230,7777,-776,-3436,-115,-10,-6,77,7777,-776,-3436,-115,-10,-6,77,-639,5376,5943,52,27,19,1613,-639,5376,5943,52,27,19,1613
1628,3018,7750,-770,-3485,-108,-15,-4,77,7750,-770,-3485,-108,-15,-4,77,-642,5380,5972,68,76,-7,1616,-642,5380,5972,68,76,-7,1616
-123,1526,7755,-752,-3455,-109,-14,-4,77,7755,-752,-3455,-109,-14,-4,77,-621,5370,5950,26,38,28,1620,-621,5370,5950,26,38,28,1620
482,859,7779,-731,-3450,-112,-8,-1,77,7779,-731,-3450,-112,-8,-1,77,-630,5371,5963,50,29,14,1614,-630,5371,5963,50,29,14,1614
4352,-177,7771,-761,-3450,-110,-12,-4,77,7771,-761,-3450,-110,-12,-4,77,-667,5358,5955,46,56,13,1621,-667,5358,5955,46,56,13,1621
-1029,-782,7789,-760,-3470,-103,-13,-4,77,7789,-760,-3470,-103,-13,-4,77,-602,5372,5958,53,41,18,1614,-602,5372,5958,53,41,18,1614
1326,-1692,7752,-765,-3438,-112,-10,-1,77,7752,-765,-3438,-112,-10,-1,77,-641,5349,5964,32,54,19,1620,-641,5349,5964,32,54,19,1620
1759,-2054,7770,-769,-3487,-113,-11,-4,77,7770,-769,-3487,-113,-11,-4,77,-656,5375,5957,50,27,9,1621,-656,5375,5957,50,27,9,1621
42,180,7751,-765,-3450,-106,-13,-4,77,7751,-765,-3450,-106,-13,-4,77,-639,5323,5905,59,55,12,1611,-639,5323,5905,59,55,12,1611
3920,374,7768,-764,-3479,-110,-14,-3,77,7768,-764,-3479,-110,-14,-3,77,-671,5362,5961,46,53,19,1622,-671,5362,5961,46,53,19,1622
-232,427,7749,-763,-3454,-111,-11,-2,77,7749,-763,-3454,-111,-11,-2,77,-631,5369,5932,70,74,-16,1618,-631,5369,5932,70,74,-16,1618
122,-2796,7787,-776,-3468,-108,-12,-4,77,7787,-776,-3468,-108,-12,-4,77,-700,5279,5938,34,44,13,1621,-700,5279,5938,34,44,13,1621
4794,-830,7763,-774,-3473,-116,-11,-5,77,7763,-774,-3473,-116,-11,-5,77,-681,5364,5988,46,48,9,1621,-681,5364,5988,46,48,9,1621
1426,-116,7755,-772,-3454,-106,-13,-3,77,7755,-772,-3454,-106,-13,-3,77,-633,5338,5945,73,59,-3,1620,-633,5338,5945,73,59,-3,1620
50,162,7768,-764,-3407,-107,-14,-2,77,7768,-764,-3407,-107,-14,-2,77,-622,5363,5982,53,33,14,1613,-622,5363,5982,53,33,14,1613
488,-3153,7757,-763,-3439,-113,-10,-4,77,7757,-763,-3439,-113,-10,-4,77,-620,5426,5937,46,64,13,1615,-620,5426,5937,46,64,13,1615
1826,193,7761,-751,-3444,-108,-14,-2,77,7761,-751,-3444,-108,-14,-2,77,-644,5353,5908,68,53,-2,1620,-644,5353,5908,68,53,-2,1620
1527,-1761,7750,-762,-3441,-113,-9,-2,77,7750,-762,-3441,-113,-9,-2,77,-643,5357,5959,34,54,19,1620,-643,5357,5959,34,54,19,1620
-1356,-4235,7764,-758,-3406,-110,-13,-4,77,7764,-758,-3406,-110,-13,-4,77,-613,5298,5947,54,64,4,1620,-613,5298,5947,54,64,4,1620
1283,-740,7763,-799,-3490,-110,-12,-5,77,7763,-799,-3490,-110,-12,-5,77,-625,5402,5950,73,59,-3,1620,-625,5402,5950,73,59,-3,1620
604,2797,7765,-756,-3456,-111,-8,-3,77,7765,-756,-3456,-111,-8,-3,77,-609,5372,5948,56,30,2,1619,-609,5372,5948,56,30,2,1619
-63,41,7762,-782,-3453,-111,-12,-2,77,7762,-782,-3453,-111,-12,-2,77,-615,5353,5991,53,61,6,1618,-615,5353,5991,53,61,6,1618
4637,-1086,7770,-779,-3468,-117,-9,-2,77,7770,-779,-3468,-117,-9,-2,77,-660,5379,5941,45,48,10,1622,-660,5379,5941,45,48,10,1622
-1258,-726,7744,-773,-3429,-113,-12,-2,77,7744,-773,-3429,-113,-12,-2,77,-647,5394,6009,65,62,4,1614,-647,5394,6009,65,62,4,1614
-2503,-3898,7762,-752,-3477,-112,-9,0,77,7762,-752,-3477,-112,-9,0,77,-692,5383,5955,58,54,-1,1621,-692,5383,5955,58,54,-1,1621
-2222,2112,7772,-744,-3503,-106,-12,-4,77,7772,-744,-3503,-106,-12,-4,77,-676,5359,5940,40,51,13,1622,-676,5359,5940,40,51,13,1622
1344,-1966,7776,-775,-3451,-106,-13,-5,77,7776,-775,-3451,-106,-13,-5,77,-661,5356,5965,64,43,1,1621,-661,5356,5965,64,43,1,1621
-485,-3766,7753,-783,-3472,-111,-10,-6,77,7753,-783,-3472,-111,-10,-6,77,-665,5377,5995,51,51,7,1624,-665,5377,5995,51,51,7,1624
-2311,180,7787,-782,-3438,-112,-10,-4,77,7787,-782,-3438,-112,-10,-4,77,-645,5389,5905,50,56,-1,1622,-645,5389,5905,50,56,-1,1622
288,420,7746,-760,-3447,-110,-11,-2,77,7746,-760,-3447,-110,-11,-2,77,-623,5381,5938,28,40,25,1617,-623,5381,5938,28,40,25,1617
220,-142,7775,-776,-3455,-114,-11,-3,77,7775,-776,-3455,-114,-11,-3,77,-632,5320,5980,58,55,12,1611,-632,5320,5980,58,55,12,1611
852,-2448,7767,-778,-3433,-114,-11,-1,77,7767,-778,-3433,-114,-11,-1,77,-629,5316,5993,34,38,15,1621,-629,5316,5993,34,38,15,1621
-1612,1645,7766,-751,-3456,-107,-14,-4,77,7766,-751,-3456,-107,-14,-4,77,-601,5320,5926,71,64,-3,1618,-601,5320,5926,71,64,-3,1618
552,-1192,7790,-773,-3449,-105,-12,-4,77,7790,-773,-3449,-105,-12,-4,77,-652,5415,6015,65,68,-1,1619,-652,5415,6015,65,68,-1,1619
-1616,-2029,7772,-770,-3476,-112,-15,-2,77,7772,-770,-3476,-112,-15,-2,77,-653,5404,5994,34,50,16,1620,-653,5404,5994,34,50,16,1620
584,-2927,7763,-747,-3455,-109,-12,-3,77,7763,-747,-3455,-109,-12,-3,77,-659,5369,6006,22,58,38,1615,-659,5369,6006,22,58,38,1615
1931,3135,7776,-788,-3456,-106,-14,-6,77,7776,-788,-3456,-106,-14,-6,77,-636,5346,5970,64,71,-2,1616,-636,5346,5970,64,71,-2,1616
-279,-578,7776,-717,-3480,-110,-14,-5,77,7776,-717,-3480,-110,-14,-5,77,-604,5327,5913,49,33,3,1612,-604,5327,5913,49,33,3,1612
488,-856,7797,-788,-3450,-112,-10,-3,77,7797,-788,-3450,-112,-10,-3,77,-640,5350,5983,53,52,2,1620,-640,5350,5983,53,52,2,1620
898,168,7775,-778,-3445,-114,-12,-5,77,7775,-778,-3445,-114,-12,-5,77,-651,5343,5973,46,62,15,1620,-651,5343,5973,46,62,15,1620
524,-334,7743,-781,-3458,-109,-13,-4,77,7743,-781,-3458,-109,-13,-4,77,-619,5308,5923,71,45,-2,1618,-619,5308,5923,71,45,-2,1618
-76,-3652,7763,-771,-3490,-106,-14,-5,77,7763,-771,-3490,-106,-14,-5,77,-674,5298,5928,53,62,13,1624,-674,5298,5928,53,62,13,1624
2154,540,7752,-753,-3446,-111,-10,-2,77,7752,-753,-3446,-111,-10,-2,77,-659,5335,6008,48,55,11,1622,-659,5335,6008,48,55,11,1622
2722,-1316,7767,-752,-3446,-112,-12,-4,77,7767,-752,-3446,-112,-12,-4,77,-687,5331,5935,45,63,15,1620,-687,5331,5935,45,63,15,1620
-52,1465,7764,-762,-3472,-106,-11,-2,77,7764,-762,-3472,-106,-11,-2,77,-659,5323,5941,38,46,22,1622,-659,5323,5941,38,46,22,1622
-2922,-2603,7742,-772,-3437,-110,-13,-4,77,7742,-772,-3437,-110,-13,-4,77,-649,5399,5937,47,55,12,1621,-649,5399,5937,47,55,12,1621
106,676,7762,-764,-3430,-106,-11,-5,77,7762,-764,-3430,-106,-11,-5,77,-623,5318,5936,68,79,-6,1616,-623,5318,5936,68,79,-6,1616
276,-1548,7782,-766,-3447,-112,-14,-1,77,7782,-766,-3447,-112,-14,-1,77,-650,5350,5937,28,53,25,1620,-650,5350,5937,28,53,25,1620
82,1804,7768,-772,-3429,-110,-11,-4,77,7768,-772,-3429,-110,-11,-4,77,-622,5391,5966,57,28,-5,1612,-622,5391,5966,57,28,-5,1612
1867,-3987,7779,-779,-3458,-112,-11,-1,77,7779,-779,-3458,-112,-11,-1,77,-636,5370,5962,54,56,9,1625,-636,5370,5962,54,56,9,1625
-2072,-679,7767,-770,-3465,-111,-13,-3,77,7767,-770,-3465,-111,-13,-3,77,-671,5335,5984,49,59,12,1621,-671,5335,5984,49,59,12,1621
1483,912,7788,-750,-3432,-113,-13,-2,77,7788,-750,-3432,-113,-13,-2,77,-632,5386,5944,39,43,19,1617,-632,5386,5944,39,43,19,1617
-3864,-3917,7780,-762,-3446,-109,-12,-3,77,7780,-762,-3446,-109,-12,-3,77,-644,5358,5971,54,65,4,1621,-644,5358,5971,54,65,4,1621
-1940,1659,7759,-750,-3477,-110,-12,-2,77,7759,-750,-3477,-110,-12,-2,77,-656,5368,5926,43,48,10,1620,-656,5368,5926,43,48,10,1620
-1948,-4028,7761,-777,-3435,-111,-11,-4,77,7761,-777,-3435,-111,-11,-4,77,-656,5353,5951,59,53,5,1625,-656,5353,5951,59,53,5,1625
-1070,-2539,7761,-760,-3465,-107,-13,-5,77,7761,-760,-3465,-107,-13,-5,77,-624,5342,5937,65,56,12,1610,-624,5342,5937,65,56,12,1610
1010,-3780,7731,-757,-3474,-112,-12,-2,77,7731,-757,-3474,-112,-12,-2,77,-662,5381,5989,48,55,15,1625,-662,5381,5989,48,55,15,1625
-63,1119,7754,-777,-3451,-110,-12,-3,77,7754,-777,-3451,-110,-12,-3,77,-631,5322,5945,59,25,1,1612,-631,5322,5945,59,25,1,1612
-1570,820,7777,-759,-3427,-108,-14,-3,77,7777,-759,-3427,-108,-14,-3,77,-614,5328,5946,70,68,5,1618,-614,5328,5946,70,68,5,1618
346,-584,7781,-772,-3434,-107,-13,-3,77,7781,-772,-3434,-107,-13,-3,77,-632,5363,5991,70,77,-9,1619,-632,5363,5991,70,77,-9,1619
522,-3352,7768,-780,-3439,-112,-12,-4,77,7768,-780,-3439,-112,-12,-4,77,-644,5361,5941,49,55,10,1620,-644,5361,5941,49,55,10,1620
138,1366,7742,-777,-3476,-112,-11,-4,77,7742,-777,-3476,-112,-11,-4,77,-656,5352,5965,56,55,5,1625,-656,5352,5965,56,55,5,1625
-1486,-1070,7784,-746,-3447,-110,-12,-1,77,7784,-746,-3447,-110,-12,-1,77,-607,5363,5936,57,44,1,1615,-607,5363,5936,57,44,1,1615
-3575,-3786,7765,-745,-3454,-110,-11,-3,77,7765,-745,-3454,-110,-11,-3,77,-666,5358,5935,51,51,15,1625,-666,5358,5935,51,51,15,1625
176,316,7770,-762,-3482,-110,-12,-2,77,7770,-762,-3482,-110,-12,-2,77,-643,5352,5972,28,41,24,1618,-643,5352,5972,28,41,24,1618
507,-932,7745,-761,-3450,-109,-11,-5,77,7745,-761,-3450,-109,-11,-5,77,-640,5298,5966,57,44,3,1618,-640,5298,5966,57,44,3,1618
-108,-3928,7720,-763,-3493,-110,-11,-5,77,7720,-763,-3493,-110,-11,-5,77,-636,5375,5964,49,50,9,1625,-636,5375,5964,49,50,9,1625
-2314,2746,7796,-762,-3502,-110,-11,-4,77,7796,-762,-3502,-110,-11,-4,77,-675,5362,5930,45,51,9,1622,-675,5362,5930,45,51,9,1622
-79,-168,7745,-766,-3435,-101,-17,-6,77,7745,-766,-3435,-101,-17,-6,77,-607,5376,5948,58,49,18,1614,-607,5376,5948,58,49,18,1614
1516,-743,7784,-745,-3431,-112,-12,-3,77,7784,-745,-3431,-112,-12,-3,77,-652,5324,5965,22,46,33,1616,-652,5324,5965,22,46,33,1616
668,-2360,7780,-761,-3464,-113,-9,-5,77,7780,-761,-3464,-113,-9,-5,77,-635,5378,5941,76,39,-16,1621,-635,5378,5941,76,39,-16,1621
-2796,-3472,7762,-748,-3478,-112,-10,-1,77,7762,-748,-3478,-112,-10,-1,77,-686,5381,6003,62,56,-2,1621,-686,5381,6003,62,56,-2,1621
-406,-417,7756,-758,-3457,-101,-15,-5,77,7756,-758,-3457,-101,-15,-5,77,-600,5383,5920,54,46,19,1614,-600,5383,5920,54,46,19,1614
610,865,7780,-737,-3456,-112,-9,0,77,7780,-737,-3456,-112,-9,0,77,-626,5367,5964,50,30,14,1614,-626,5367,5964,50,30,14,1614
823,2678,7762,-774,-3471,-114,-12,-3,77,7762,-774,-3471,-114,-12,-3,77,-632,5359,5921,50,35,2,1617,-632,5359,5921,50,35,2,1617
-266,-321,7748,-765,-3440,-100,-16,-6,77,7748,-765,-3440,-100,-16,-6,77,-605,5379,5933,56,47,19,1614,-605,5379,5933,56,47,19,1614
288,3264,7749,-750,-3487,-113,-14,-2,77,7749,-750,-3487,-113,-14,-2,77,-661,5331,5925,41,44,8,1622,-661,5331,5925,41,44,8,1622
380,464,7743,-757,-3437,-110,-11,-2,77,7743,-757,-3437,-110,-11,-2,77,-604,5389,5933,29,40,24,1617,-604,5389,5933,29,40,24,1617
1468,-4418,7754,-758,-3438,-111,-11,-4,77,7754,-758,-3438,-111,-11,-4,77,-628,5331,5956,45,54,7,1620,-628,5331,5956,45,54,7,1620
747,-713,7773,-795,-3460,-111,-11,-5,77,7773,-795,-3460,-111,-11,-5,77,-660,5360,5947,53,53,0,1620,-660,5360,5947,53,53,0,1620
523,-1099,7789,-775,-3452,-105,-12,-4,77,7789,-775,-3452,-105,-12,-4,77,-655,5405,6020,67,71,-4,1619,-655,5405,6020,67,71,-4,1619
-2316,-2988,7782,-760,-3421,-107,-14,-2,77,7782,-760,-3421,-107,-14,-2,77,-635,5307,5971,63,60,16,1621,-635,5307,5971,63,60,16,1621
-2782,2713,7761,-767,-3443,-107,-13,-3,77,7761,-767,-3443,-107,-13,-3,77,-668,5372,5981,40,46,14,1622,-668,5372,5981,40,46,14,1622
751,-1598,7754,-751,-3496,-101,-17,-7,77,7754,-751,-3496,-101,-17,-7,77,-665,5418,5960,46,67,2,1620,-665,5418,5960,46,67,2,1620
3464,900,7747,-748,-3481,-113,-9,-4,77,7747,-748,-3481,-113,-9,-4,77,-670,5330,5970,58,58,2,1623,-670,5330,5970,58,58,2,1623
251,635,7765,-759,-3453,-109,-12,-5,77,7765,-759,-3453,-109,-12,-5,77,-654,5361,5952,55,36,10,1619,-654,5361,5952,55,36,10,1619
605,-1220,7729,-765,-3427,-111,-12,-1,77,7729,-765,-3427,-111,-12,-1,77,-639,5327,5954,50,60,15,1610,-639,5327,5954,50,60,15,1610
-474,1732,7787,-767,-3436,-109,-13,-3,77,7787,-767,-3436,-109,-13,-3,77,-633,5363,5934,71,65,-11,1618,-633,5363,5934,71,65,-11,1618
-860,37,7767,-774,-3449,-108,-13,-4,77,7767,-774,-3449,-108,-13,-4,77,-626,5325,5927,32,44,27,1618,-626,5325,5927,32,44,27,1618
-3544,2679,7775,-756,-3481,-104,-16,-3,77,7775,-756,-3481,-104,-16,-3,77,-668,5341,5956,45,51,7,1624,-668,5341,5956,45,51,7,1624
-480,-3052,7767,-742,-3452,-114,-12,-1,77,7767,-742,-3452,-114,-12,-1,77,-649,5387,5974,25,67,27,1615,-649,5387,5974,25,67,27,1615
-336,1502,7775,-764,-3454,-106,-9,-3,77,7775,-764,-3454,-106,-9,-3,77,-642,5333,5966,54,54,14,1622,-642,5333,5966,54,54,14,1622
-1510,-1745,7777,-749,-3421,-114,-11,-3,77,7777,-749,-3421,-114,-11,-3,77,-619,5409,5936,64,68,-9,1615,-619,5409,5936,64,68,-9,1615
3706,-36,7745,-801,-3443,-108,-15,-4,77,7745,-801,-3443,-108,-15,-4,77,-648,5314,5980,62,58,7,1623,-648,5314,5980,62,58,7,1623
3346,-1237,7773,-767,-3486,-111,-11,-4,77,7773,-767,-3486,-111,-11,-4,77,-656,5371,5948,34,52,19,1622,-656,5371,5948,34,52,19,1622
-168,-1112,7780,-737,-3463,-109,-15,-3,77,7780,-737,-3463,-109,-15,-3,77,-653,5348,5969,27,53,23,1620,-653,5348,5969,27,53,23,1620
446,-3171,7743,-781,-3465,-114,-14,-3,77,7743,-781,-3465,-114,-14,-3,77,-677,5331,5996,41,52,12,1624,-677,5331,5996,41,52,12,1624
104,-1447,7783,-757,-3452,-111,-14,-2,77,7783,-757,-3452,-111,-14,-2,77,-650,5352,5945,28,53,25,1620,-650,5352,5945,28,53,25,1620
-755,718,7753,-754,-3444,-114,-13,-4,77,7753,-754,-3444,-114,-13,-4,77,-654,5348,5997,57,45,11,1620,-654,5348,5997,57,45,11,1620
