0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
647,0,-20,-17,-12,-7,-13,-8,-15,-10,-66,-33,-13,-9,-10,-2,-11,47,-16,-10,-16,-16,-56,-14,-14,-17,-18,-5010,1330,-12
364,0,-13,-17,-8,-11,-11,-13,-6,-14,8,8,-8,-13,5,-26,-9,-11,-10,-10,-13,-9,31,-1,-18,0,-9,-4002,-414,-96
157,0,0,2,3,-3,-1,4,1,-2,-21,66,3,-3,8,1,-1,-6,1,0,1,-4,-49,2,-3,1,-15,2165,-358,-74
516,0,-11,-2,-15,-15,-10,-12,-8,-4,-11,22,-14,-12,2,-6,-17,-10,-7,-12,-13,-12,-4,-9,-16,-11,-14,-2515,3021,16
356,0,-4,-5,1,0,-2,0,3,6,22,45,-2,0,6,35,2,1,2,0,-2,2,23,0,-8,-1,6,-3908,-1318,-94
1277,0,-21,-18,-8,-8,-13,-13,-12,-13,-13,-20,-13,-18,7,-16,-10,-14,-16,-15,-13,-14,-24,-12,-14,-9,-7,-2895,-951,-2
950,0,26,6,6,6,11,9,10,12,19,6,11,12,24,18,11,12,11,12,13,12,16,8,9,5,7,738,-764,10
1120,0,-18,-22,-26,-22,-21,-22,-19,-18,-24,-22,-20,-22,-9,-20,-28,-29,-22,-27,-32,-21,-27,-21,-22,-11,-24,-60,271,12
419,0,-12,-8,-22,-22,-19,-15,-13,-11,-11,-1,-15,-16,2,-22,-18,-20,-10,-17,-14,-19,-30,-12,-18,-15,-12,-2281,1756,20
922,0,18,12,12,12,12,14,9,15,12,24,9,15,-6,27,15,15,12,14,15,13,19,12,22,8,18,2508,-1230,11
811,0,0,-1,1,-2,-6,0,-6,-1,9,23,2,3,10,-7,-5,0,-3,-1,-7,-2,22,0,2,-4,-2,-2678,1016,80
477,0,-14,14,8,4,1,5,2,6,-7,-1,3,1,-10,-20,3,-2,4,2,3,-2,2,7,4,5,4,-2270,3159,11
534,0,-27,-23,-31,-24,-26,-26,-28,-42,-36,-19,-26,-26,-46,-52,-26,-36,-20,-24,-23,-26,-55,-24,-19,-40,-14,1722,1834,-51
678,0,-11,-7,-13,-14,-15,-8,-6,4,8,-46,-10,-10,1,-19,-18,-25,-14,-12,-17,-10,20,-16,-21,-12,-20,-4701,98,-2
191,0,-2,-6,-6,-5,-5,2,-2,-5,-13,30,-2,-6,-3,-4,-7,-14,-2,-8,0,-1,-21,-1,-7,-2,-9,2732,-2216,-71
927,0,-1,7,8,-7,1,-3,3,-1,-6,-19,3,4,-16,-15,6,0,-1,6,-8,-2,-81,7,0,14,-4,-2932,-20,49
1471,0,20,-11,23,17,12,20,15,8,12,-31,9,7,12,-12,23,8,2,19,16,10,24,13,25,10,28,-2632,-2634,-59
1202,0,0,5,13,-11,8,-2,0,-1,-3,2,-2,0,5,9,7,-1,-2,6,-5,1,-8,7,-6,8,1,3150,1164,11
168,0,-10,-7,-12,-13,-9,-11,-5,-10,-24,48,-11,-16,-2,-8,-11,-23,-11,-12,-11,-9,-46,-8,-17,1,-12,2704,-2046,-75
274,0,-32,-39,-35,-22,-37,-37,-33,-41,22,147,-27,-26,-30,-30,-38,-12,-38,-31,9,-20,-23,-24,-45,-29,-39,-3999,-4358,38
469,0,-24,-16,-19,-16,-16,-20,-15,-18,2,-20,-18,-22,2,-14,-19,-23,-13,-19,-22,-20,-10,-16,-25,-17,-20,2011,-2879,-54
820,0,-7,-17,-2,5,-5,-6,-4,-5,-1,-16,-6,-6,-9,0,-3,-2,-7,1,-2,-5,3,-4,-7,-11,-5,233,-784,25
496,0,-10,-5,-6,-1,-3,-4,-3,-4,-9,53,1,-5,-10,-15,-6,-14,64,-5,1,4,-41,2,-7,-4,-9,1972,3500,-42
368,0,-35,-36,-40,-41,-44,-41,-51,-47,-84,-43,-34,-45,-42,-46,-36,-73,-38,-34,-47,-35,-63,-34,-47,-44,-57,3260,-3838,71
1248,0,11,10,7,0,12,5,15,12,17,22,2,4,23,21,5,4,12,5,-1,9,21,2,5,13,10,648,68,4
160,0,6,5,-5,-5,3,3,-1,-3,-42,3,0,-6,4,7,4,3,7,2,-10,0,-98,2,-6,-4,-13,2944,1310,-28
113,0,31,29,23,33,27,31,25,19,26,-11,29,24,21,20,29,24,31,28,38,19,-1,23,33,24,32,3269,2538,-8
1046,0,-18,-15,-7,-3,-15,-6,-16,-15,-21,-27,-3,-6,-30,-19,-7,-9,-15,-10,-8,-13,-18,-13,-6,-11,-13,112,-1181,16
387,0,-11,-7,-11,-17,-10,-11,-6,-7,15,5,-12,-11,8,-6,-11,-8,-4,-10,-10,-7,1,-13,-21,-13,-6,1706,-1054,-78
615,0,5,-11,-27,-32,-16,-19,-9,-5,-9,-3,-20,-14,9,-7,-23,-15,-6,-18,-22,-15,-22,-16,-18,-13,-20,-600,528,-3
1318,0,13,17,10,-3,10,14,5,4,3,-1,9,9,10,7,15,8,4,7,0,7,-4,1,16,5,15,551,-1336,-10
384,0,-24,-27,-28,-32,-35,-28,-46,-47,-96,30,-15,-31,-33,-36,-20,-50,-32,-20,-45,-34,-84,-25,-35,-34,-51,3974,-4098,72
961,0,-3,3,1,-11,1,-6,1,0,8,-18,0,1,4,3,1,-8,2,-2,2,-3,0,2,-9,-1,-3,1446,-866,48
271,0,-25,-36,-28,-30,-29,-21,-26,-21,-21,-24,-28,-27,-20,-35,-27,-29,-24,-28,-23,-27,-21,-25,-29,-30,-14,354,-662,-78
452,0,-27,-20,-18,-24,-23,-18,-25,-7,-45,-66,-25,-24,-35,-25,-24,-33,-22,-20,-38,-21,-45,-13,-27,-18,-37,-3703,1388,92
131,0,-4,-8,-16,-14,-14,-13,-10,-3,-4,12,-10,-6,-11,2,-9,-10,-4,-11,-7,-7,-4,-12,-6,-11,-6,3248,1068,4
77,0,-2,-16,-17,-7,-13,-9,-12,-5,-6,-3,-5,-5,-5,-16,-11,-13,-12,-13,-8,-14,-8,-8,1,-5,-3,-168,-502,8
551,0,-18,-17,-15,-13,-13,-18,-21,-32,-58,-17,-12,-19,-28,-38,-16,-31,-18,-13,-13,-15,-68,-12,-23,-19,-23,348,2344,-44
724,0,-4,-16,8,12,6,3,4,7,11,-8,1,1,-6,-8,3,8,5,5,3,7,28,5,-4,7,3,1842,-1629,57
1314,0,7,-8,-13,-20,-4,-4,-9,-11,-8,-9,-7,-6,3,-5,-6,-8,-12,-11,-19,-6,-12,-14,-5,-10,-4,303,-1748,-7
350,0,-25,-26,-26,-21,-24,-22,-18,-20,-8,4,-24,-24,-10,-23,-25,-16,-18,-25,-24,-22,-10,-20,-24,-18,-13,-3038,-1244,-94
797,0,-1,1,-2,-3,-3,2,3,5,20,9,-1,0,7,-2,-5,2,-6,-1,-8,1,35,-5,-6,1,-2,-1914,569,36
987,0,16,18,12,-1,6,10,8,19,13,25,4,13,9,23,10,3,6,8,12,7,55,10,22,8,21,-2014,1131,38
1372,0,28,57,34,27,29,35,23,25,23,52,35,32,30,25,35,29,15,31,34,28,35,26,37,25,33,-202,-1244,-15
354,0,-13,-13,-10,-8,-11,-9,-5,-3,14,35,-11,-10,3,23,-8,-6,-5,-10,-11,-7,9,-9,-15,-10,-3,-3763,-1092,-94
1319,0,9,14,12,-5,9,13,4,3,3,-4,6,6,12,3,15,7,3,7,0,4,-6,0,13,4,15,556,-1409,-10
374,0,-39,-39,-43,-40,-46,-38,-54,-45,-95,23,-34,-44,-49,-30,-34,-59,-40,-35,-49,-40,-88,-34,-47,-44,-49,4260,-4260,70
768,0,-18,-18,-21,-25,-21,-24,-16,-25,-14,-69,-18,-21,-7,-46,-27,-28,-28,-23,-27,-25,-8,-17,-24,-5,-29,-3963,-1377,6
375,0,-1,8,-15,-13,-10,-4,-3,2,-3,14,-8,-7,2,-5,-12,-12,1,-10,-8,-8,-8,-5,-5,-4,-2,-1594,-78,11
407,0,-5,-4,-3,1,-3,1,-7,-5,10,7,-7,-12,-1,-6,2,4,4,3,7,3,6,-6,-13,-15,-8,2016,-678,-89
333,0,-17,-20,-18,-20,-18,-17,-18,-18,-17,-11,-13,-13,-5,-43,-18,-23,-18,-21,-21,-20,-20,-9,-10,-15,-11,-1140,229,16
437,0,-21,-17,-17,-23,-23,-15,-29,-14,-65,-49,-23,-26,-35,-33,-18,-36,-33,-16,-30,-21,-49,-17,-24,-22,-36,-3470,3030,63
802,0,4,5,3,3,1,7,6,9,17,27,4,7,0,18,0,8,-2,4,-2,5,37,3,1,4,3,-2148,584,60
103,0,-7,-9,-9,-13,-8,1,-8,-5,-14,6,-5,-12,8,-12,-9,-9,-11,-13,-32,-13,-55,-11,-6,-4,-21,-3621,-1389,-82
1118,0,-11,-17,-13,-12,-13,-11,-11,-9,-15,-10,-11,-11,-7,-13,-16,-19,-12,-16,-20,-11,-21,-13,-11,-7,-12,126,96,8
328,0,-51,-48,-52,-37,-52,-45,-60,-50,-20,-186,-47,-43,-61,-34,-50,-39,-51,-49,-23,-51,22,-45,-45,-53,-50,-3561,3232,59
442,0,-6,0,-2,7,-4,5,-6,1,6,31,3,3,-11,-13,2,3,1,0,8,-1,13,1,7,-7,14,-294,-380,-55
762,0,-7,-6,-11,-14,-11,-8,-8,-7,3,-30,-10,-8,-7,2,-16,-12,-14,-11,-17,-11,8,-11,-12,-6,-15,-4060,-1862,1
21,0,34,36,41,51,38,33,38,34,55,36,36,39,34,49,40,59,25,41,57,36,55,37,42,31,36,-3244,2620,-20
1342,0,10,18,8,-1,4,7,4,1,7,9,7,2,27,-5,10,5,1,6,17,8,-14,-4,5,2,5,-462,-304,-14
320,0,-12,9,-7,-16,-9,-10,-5,-7,-1,4,-7,-4,-6,-17,-9,-13,-6,-10,-11,-10,-10,1,-5,-5,-7,-1250,-76,11
118,0,22,18,14,6,15,17,13,9,-4,38,18,10,26,-4,13,4,5,12,0,4,-95,15,16,24,-7,-1516,-1237,-82
429,0,-35,-33,-29,-41,-36,-31,-43,-22,-82,30,-31,-34,-37,-27,-28,-54,-48,-30,-51,-36,-74,-27,-38,-32,-46,-779,2136,75
559,0,2,2,-2,2,0,-1,-5,-14,-31,3,1,-8,2,0,0,-19,3,2,0,1,-52,0,-6,-14,-15,670,1778,-48
172,0,2,4,3,2,1,0,1,-10,-22,9,5,-6,10,-29,4,-8,-1,2,7,2,-30,4,0,4,-11,2951,-1142,-70
441,0,-9,-4,-5,3,-7,0,-10,-5,2,29,0,0,-13,-17,-2,-2,-3,-4,3,-6,8,-1,2,-9,8,-348,-438,-54
260,0,-6,-6,-17,-19,-13,-13,-9,-7,-1,7,-5,-3,-2,-4,-15,-16,-8,-17,-18,-11,-11,-11,-8,-10,-12,-638,90,18
855,0,1,8,7,2,1,2,4,7,-3,33,2,6,-32,10,5,6,5,9,2,11,-5,8,-1,12,-5,-3466,550,62
538,0,-11,-11,-21,-13,-17,-17,-19,-30,-30,11,-13,-21,-12,-15,-16,-28,-15,-15,-12,-15,-55,-16,-15,-22,-25,1436,2290,-50
689,0,13,40,13,10,17,11,19,30,18,13,6,9,35,36,10,21,24,19,11,21,27,11,0,8,5,502,-1008,-26
901,0,-10,-21,-17,-7,-15,-13,-11,-9,-6,-9,-12,-13,-5,-7,-17,-17,-6,-17,-11,-12,-3,-13,-8,-10,-14,4314,-996,32
525,0,-32,-26,-32,-27,-27,-28,-30,-45,-39,-36,-30,-26,-74,-30,-29,-36,-22,-26,-26,-28,-51,-21,-23,-32,-11,1779,-196,-58
138,0,1,2,-9,-9,-2,-3,4,9,7,22,-14,-8,-7,7,-7,-4,10,-6,-2,4,6,-3,-2,0,3,3136,780,6
416,0,-4,-1,3,3,6,-2,4,-1,13,23,-4,-2,-6,-5,1,4,7,3,8,9,24,2,-8,-1,5,1528,-214,-80
327,0,-7,-9,-10,-10,-12,-9,-14,-15,-1,10,-8,-9,-7,-9,-8,-5,-10,-6,-5,-11,5,-7,-10,-15,-7,538,-232,-104
72,0,5,1,5,4,3,9,1,1,3,-1,8,2,17,-3,6,0,-9,2,-8,-3,-46,3,8,5,-4,-4341,-1123,-100
319,0,-8,5,-10,-18,-10,-11,-5,-9,-1,3,-7,-5,-2,-17,-11,-13,-7,-11,-12,-11,-11,-1,-5,-7,-8,-1264,-113,11
653,0,-7,-5,5,6,-1,0,0,2,-16,-25,0,-4,-9,-31,5,6,2,6,1,2,-9,0,-2,2,-8,-734,-754,-28
636,0,-16,-17,-22,-10,-17,-8,-14,-5,-66,-13,-12,-6,-7,7,-17,40,-10,-17,-21,-25,-55,-17,-7,-15,-8,-5130,1170,-14
479,0,-28,-22,-19,-31,-31,-21,-29,-20,-37,-178,-25,-22,-26,-39,-29,-33,-42,-30,-37,-33,-19,-14,-16,-16,-30,-3239,-2246,98
558,0,10,18,-11,-7,-6,2,-3,6,2,14,1,4,19,1,-5,5,1,-2,2,-2,2,-5,5,-12,2,-1448,2770,14
112,0,-18,-30,-33,-14,-28,-22,-21,-12,-7,5,-21,-19,-7,-1,-27,-26,-20,-29,-20,-26,-20,-21,-13,-16,-10,1762,-174,8
531,0,-10,-2,-3,4,-3,1,-1,5,-3,59,-3,-3,-5,-10,-5,3,1,-3,5,-4,10,-1,-3,-4,-3,-1948,2948,8
224,0,-18,-22,-6,3,-8,-13,-4,-11,-14,-1,-3,-9,-11,-11,-6,-13,-9,-8,-11,-9,-13,-3,-12,0,-12,-438,232,7
723,0,-6,-22,12,19,8,4,5,8,11,-5,1,1,-8,-12,4,9,5,7,6,8,26,8,-1,9,5,1650,-1553,56
929,0,-7,4,5,-12,-3,-8,1,-4,0,-18,-1,-2,-3,-8,1,-5,-3,1,-10,-4,-91,0,-10,7,-9,-2900,-364,54
345,0,-47,-47,-47,-43,-46,-47,-56,-51,-49,-60,-43,-44,-48,-47,-49,-53,-57,-47,-49,-47,15,-37,-45,-46,-56,-3406,2368,63
1433,0,12,17,15,6,3,5,17,-9,8,-76,18,14,31,33,17,13,2,6,17,16,22,14,12,14,15,-2784,-2802,-32
183,0,7,2,-7,-6,-3,7,3,20,-62,57,4,1,-9,17,5,-13,23,0,-11,4,-142,-7,-2,-1,2,2860,-3390,-3
1458,0,11,28,12,0,8,7,14,3,16,18,6,5,22,18,9,7,-6,11,18,5,-1,4,3,8,4,-2747,-2858,-30
201,0,12,10,-5,-5,0,5,-11,1,-62,53,4,-2,-11,21,9,-19,24,3,-18,15,-132,6,0,-7,-4,2719,-4278,18
846,0,1,-6,-12,-8,-10,-4,-7,0,-7,-10,-5,-1,-10,0,-12,-7,-7,-9,-7,-9,-10,-6,-3,0,0,1490,-1294,30
193,0,14,-4,-16,-16,-10,-3,-4,-1,-2,6,-8,-4,4,12,-9,-9,-6,-11,-7,-7,-6,-9,5,-9,-4,-1242,-85,2
1464,0,24,-5,10,11,9,13,14,8,15,-5,5,5,18,15,9,5,1,12,14,6,20,6,16,8,13,-2672,-2760,-38
946,0,-10,-20,10,20,4,0,2,0,4,-7,4,-4,4,1,7,4,-2,7,7,3,1,6,-9,8,-3,467,-170,6
520,0,-15,-11,-15,-13,-12,-13,-13,-29,-19,-14,-12,-15,-43,-1,-13,-22,-5,-12,-13,-16,-41,-10,-15,-5,-10,1786,106,-57
128,0,-17,-17,-8,-24,-11,-12,-17,-9,-39,6,-15,-12,-32,-3,-13,-23,-21,-12,-29,-25,-127,-10,-18,-9,-14,-1438,252,-79
117,0,-30,-14,2,-9,-12,-13,-8,-2,-1,13,-16,-12,-17,-5,-10,-13,-9,-11,-10,-13,-9,0,-13,-1,-5,2230,615,7
645,0,-12,10,11,6,7,3,6,12,-2,-8,0,0,-9,9,9,13,9,11,5,7,13,4,-11,4,-3,-1426,-509,-28
369,0,-11,-9,-2,-3,-4,-1,-2,-6,2,-8,-2,-6,-3,-33,-3,-4,2,-4,-4,-1,47,0,-10,1,1,-2246,-1084,-86
3,0,22,6,12,22,11,16,3,9,7,9,18,19,8,5,13,15,6,15,19,9,18,11,30,1,14,956,-6,8
74,0,-22,-22,-5,-6,-15,-16,-16,-13,-12,-9,-7,-9,-17,-24,-10,-17,-18,-12,-12,-19,-15,-6,-7,-5,-12,-230,-455,2
254,0,8,11,14,8,9,12,10,5,11,21,9,6,10,2,13,9,8,10,19,13,2,10,7,9,10,2352,-686,-61
467,0,-1,-4,5,3,4,0,4,8,1,13,-3,-1,-1,14,4,3,7,7,2,2,1,5,-6,1,0,-2248,1595,6
5,0,20,10,12,26,12,17,3,8,7,10,18,17,7,10,14,16,7,16,20,9,18,10,29,-1,10,1140,115,5
1246,0,14,9,-3,-12,4,0,8,5,13,14,-1,1,24,6,-1,-2,4,-2,-6,3,15,-3,2,8,4,572,90,6
919,0,28,47,18,5,19,21,18,21,25,32,17,24,10,31,22,24,21,22,23,22,27,14,27,9,22,2889,-1266,18
228,0,-16,-7,-13,-15,-13,-14,-9,-8,-12,-2,-15,-15,-10,-18,-13,-15,-11,-13,-17,-12,-14,-7,-13,-7,-9,-436,221,0
1063,0,-9,-19,-12,-4,-12,-8,-17,-13,-20,-25,-7,-8,-18,-5,-9,-12,-19,-12,-11,-14,-10,-12,-2,-9,-10,-1064,-910,-3
242,0,-8,-11,-18,-15,-14,-9,-12,-4,-2,9,-9,-9,0,-3,-13,-12,-6,-15,-12,-10,-8,-14,-14,-21,-17,-436,522,0
780,0,23,21,20,20,17,25,14,19,27,-29,25,24,24,25,17,11,11,19,18,15,46,18,20,10,18,-1868,-1255,17
1160,0,-14,-10,-5,-8,-6,-6,-8,1,-16,-1,-8,-10,0,-8,-7,-16,-4,-12,-15,-11,-7,-8,-4,0,-3,1348,1834,26
13,0,4,0,11,21,6,11,10,14,30,34,1,5,8,3,8,22,6,10,34,5,23,2,16,10,26,-2352,888,-34
25,0,-13,-9,3,-3,-3,0,-8,-6,-14,-36,-5,-7,-10,-10,0,-2,-15,-6,-6,-8,-8,-4,-4,0,-5,-3524,-2860,-114
104,0,-7,-8,-10,-13,-9,0,-8,-4,-12,11,-5,-12,14,0,-9,-10,-11,-13,-33,-13,-59,-10,-9,-5,-21,-3620,-1420,-81
284,0,-32,-36,-36,-22,-37,-35,-39,-47,11,14,-26,-23,-40,-21,-37,-25,-35,-34,24,-27,-7,-30,-39,-39,-33,-3896,2516,48
828,0,-6,0,-9,-5,-9,-3,0,-2,-8,56,-3,-1,-14,2,-11,0,-7,-10,-8,0,14,-5,-2,0,-12,-3750,953,80
44,0,29,27,29,36,32,30,38,44,58,-7,20,31,29,27,23,63,32,29,43,31,75,27,34,34,39,-3126,2732,-25
488,0,-18,-9,-19,-13,-17,-15,-17,-12,-12,16,-14,-12,-24,-12,-19,-20,-8,-19,-14,-8,-51,-8,-13,-11,-12,1611,-406,-51
853,0,6,13,6,5,2,6,7,9,2,36,7,9,-17,0,6,8,8,9,5,12,1,10,7,14,0,-3440,682,66
474,0,-15,-8,-12,-11,-10,-12,-9,-12,4,-8,-8,-11,-4,-18,-13,-19,-8,-12,-15,-12,-13,-2,-16,-5,-11,2053,-2967,-47
260,0,24,31,27,25,24,29,24,22,19,44,24,25,15,20,26,22,23,24,32,29,21,28,30,20,26,2348,-766,-69
1305,0,9,21,22,10,22,20,17,15,9,6,7,8,7,-3,17,16,12,15,12,16,8,9,16,18,21,-962,-2026,-16
40,0,1,-3,1,-1,2,1,2,1,-2,-11,-2,-1,5,6,-1,4,-7,-3,-7,1,-10,-1,3,1,-3,-4443,-937,-106
622,0,-18,7,0,-5,-4,-4,0,9,-9,8,-2,-2,-5,11,-3,-5,5,-3,-8,-4,-10,-1,-15,1,0,-235,294,-4
814,0,-8,-8,-10,-10,-15,-9,-14,-11,0,21,-7,-7,10,-23,-15,-9,-10,-11,-15,-10,13,-9,-4,-9,-6,-3007,960,76
1493,0,50,25,10,-4,16,21,22,21,14,-49,11,14,38,45,20,2,19,20,21,16,-4,5,21,8,21,-2515,-1809,-30
110,0,-21,-40,-28,-9,-25,-22,-20,-12,-6,5,-20,-21,-4,-1,-24,-25,-20,-26,-19,-25,-20,-19,-18,-16,-12,1613,-78,6
765,0,-15,-15,-18,-21,-17,-17,-13,-16,-3,-50,-15,-15,-6,-21,-23,-21,-21,-19,-23,-19,0,-15,-20,-10,-20,-4052,-1704,5
1169,0,22,12,6,0,25,14,14,16,7,23,7,12,-8,17,12,15,21,12,3,17,18,6,2,16,9,1328,2491,8
962,0,-5,0,-2,-13,-1,-9,-1,-1,6,-16,-3,-2,4,5,-1,-11,0,-4,-2,-6,1,-1,-10,-3,-4,947,-1048,47
232,0,-8,-8,-1,-7,-5,-3,-5,1,0,3,-11,-9,-13,-20,-2,-4,-3,-4,-6,-4,-3,-3,-2,-2,-3,-445,270,-2
66,0,-7,-14,-15,-10,-15,-10,-16,-4,-5,-1,-11,-9,1,-3,-10,-10,-11,-11,-8,-13,-8,-12,-8,-15,-5,-362,-648,4
207,0,18,16,5,1,9,12,1,5,-50,59,11,1,-8,7,16,-12,31,13,-10,20,-111,9,2,5,-9,2721,-4343,14
571,0,3,6,3,5,7,4,6,-4,-6,8,1,-6,-3,-11,6,-11,9,8,7,8,-51,2,-6,-1,4,1574,1244,-53
691,0,0,0,2,5,3,6,6,13,14,-40,2,2,-7,3,-5,-20,-2,2,-3,2,71,-1,-6,-3,-3,-4590,-1,-2
536,0,-3,11,16,16,9,11,10,17,4,72,7,12,-15,-2,7,13,8,10,14,8,12,13,15,10,12,-2190,2766,4
125,0,-21,-37,-33,-29,-28,-30,-22,-17,-10,0,-28,-27,-9,-21,-27,-26,-19,-27,-25,-24,-21,-23,-33,-22,-24,2794,898,9
632,0,-5,-1,-4,7,-1,6,1,8,-46,5,1,6,0,17,-2,51,5,0,-4,-7,-40,-2,4,-5,0,-5018,1212,-21
1254,0,2,-6,17,19,19,9,23,15,17,15,8,3,15,2,16,11,19,11,8,15,6,10,6,20,10,499,-10,-2
985,0,11,12,7,-3,4,5,4,11,9,9,5,9,13,19,7,-3,3,5,4,3,51,9,11,5,10,-1995,1423,42
475,0,-13,-6,-11,-10,-9,-11,-7,-11,4,-7,-6,-9,-3,-16,-11,-18,-6,-11,-14,-10,-15,-1,-15,-2,-10,2070,-2776,-46
963,0,-6,-1,-3,-13,-2,-9,-2,-1,6,-13,-4,-2,3,8,-2,-13,0,-5,-5,-7,5,-2,-9,-5,-3,436,-1088,48
827,0,-6,-1,-8,-5,-9,-5,-2,-5,-9,51,-2,-2,-8,-1,-11,-1,-7,-9,-9,0,13,-4,-5,-2,-17,-3788,923,81
574,0,12,14,11,15,14,13,14,6,4,13,8,2,6,7,14,-2,17,16,17,15,-46,6,3,6,8,1571,438,-53
484,0,10,-4,-26,-25,-13,-7,-8,-1,-1,13,-14,-11,11,0,-20,-13,-7,-15,-12,-13,-14,-13,-14,-14,-13,-1718,3306,14
153,0,15,14,17,11,12,20,15,15,-19,73,19,15,2,2,11,9,15,13,17,13,-40,16,11,20,1,379,-268,-74
176,0,28,24,24,13,23,32,24,37,-37,86,23,19,18,23,31,16,38,29,13,26,-94,15,14,16,22,2942,-4710,-16
295,0,-44,-48,-46,-29,-50,-44,-48,-58,0,-65,-37,-37,-51,-39,-49,-42,-27,-43,-6,-46,-9,-33,-37,-40,-35,-3802,-4229,52
906,0,2,9,6,-9,1,-2,-2,3,-16,-12,0,7,1,9,4,24,-11,5,-4,-2,-25,2,0,-3,0,-3078,322,44
273,0,-38,-50,-43,-44,-44,-37,-40,-34,-33,-35,-44,-43,-20,-19,-42,-44,-38,-44,-38,-44,-35,-39,-44,-43,-33,24,-807,-86
918,0,25,48,17,3,16,19,16,18,23,28,15,21,12,23,21,23,19,21,22,20,26,12,24,8,21,3018,-1202,18
145,0,7,5,3,3,-3,10,-2,8,-15,40,8,2,6,20,8,-12,-6,2,5,2,-79,-2,5,-3,-2,-1116,728,-75
1026,0,-12,-28,15,30,3,7,2,8,-6,3,8,4,-23,6,9,0,5,7,9,6,-3,9,6,13,5,1312,-1265,20
1030,0,-22,-37,1,11,-9,-7,-12,-4,-22,-10,-5,-10,-19,6,-2,-12,-9,-6,-6,-8,-17,-4,-11,-3,-8,1089,-1348,14
882,0,-15,-17,-11,-3,-10,-13,-10,-10,-10,-1,-8,-10,-3,-3,-13,-14,-9,-13,-10,-9,-4,-10,-12,-11,-12,4409,-672,27
1335,0,-4,11,29,33,18,22,13,12,12,26,18,10,7,11,28,26,20,21,34,18,-10,19,12,16,20,-700,-685,-16
845,0,8,8,-2,1,0,3,6,6,-1,43,6,8,0,-6,-2,11,10,2,6,8,15,5,3,7,3,-3551,1716,71
364,0,-13,-14,3,-5,-5,-7,-2,-4,-11,8,-9,-11,-6,-13,-4,-11,-4,-2,-8,-6,-9,2,-15,6,-4,-984,-208,8
624,0,3,5,11,17,12,16,13,22,-42,14,3,10,-6,1,9,55,16,12,11,9,-31,11,13,11,14,-5183,1236,-26
27,0,1,-1,9,21,7,8,6,9,3,13,12,9,1,0,13,7,6,9,9,4,8,9,17,4,11,-114,-676,-2
473,0,-12,-1,0,-1,-2,-1,1,8,-11,3,-6,-4,-12,-1,-2,-4,5,-1,-3,-4,-1,-1,-6,1,6,-1984,2015,10
525,0,-8,-20,-22,-12,-15,-7,-13,-5,-21,36,-15,-12,-15,-26,-20,-9,-11,-16,-9,-16,1,-16,-11,-13,-5,-2112,2987,10
725,0,-3,-11,3,3,3,0,1,6,10,-11,-1,1,-4,-7,-1,5,3,2,0,4,27,1,-8,2,0,2001,-1710,58
55,0,14,25,26,11,16,15,9,16,8,19,15,19,10,19,22,18,11,23,18,13,18,21,18,7,17,-542,-580,0
638,0,22,20,16,12,16,16,21,28,21,24,9,14,22,30,14,25,24,20,17,19,14,14,14,12,17,-1582,-823,-20
302,0,-15,-10,-26,-22,-19,-17,-15,-11,-8,-2,-15,-16,9,-3,-22,-24,-12,-24,-23,-17,-16,-12,-21,-16,-17,-1705,-1307,14
108,0,31,31,24,31,26,31,27,23,35,9,29,27,20,32,28,25,37,28,44,23,-3,22,31,22,31,3372,2621,-3
1276,0,-28,-27,-11,-9,-17,-18,-16,-17,-20,-28,-19,-24,1,-23,-14,-18,-21,-19,-16,-19,-29,-15,-19,-11,-12,-2796,-952,-2
135,0,12,9,9,12,13,13,12,13,4,-1,9,12,8,30,11,23,18,12,14,7,-41,8,11,8,17,3188,2434,4
624,0,-20,-7,-5,-10,-8,-9,-4,4,-16,0,-10,-8,-17,6,-9,-10,-1,-8,-12,-9,-13,-5,-18,1,-5,-195,-31,-5
554,0,-28,-29,-27,-26,-24,-32,-33,-48,-67,-32,-22,-31,-30,-44,-28,-46,-29,-25,-28,-28,-81,-14,-37,-29,-43,77,1778,-48
1280,0,3,10,-3,-4,-1,1,2,1,11,2,0,0,19,5,0,0,-3,-4,-5,0,-9,-3,6,1,6,-3074,-1257,-1
1049,0,-29,-10,-20,-25,-28,-21,-28,-26,-26,-34,-17,-19,-17,-19,-21,-21,-29,-22,-23,-30,-32,-24,-22,-25,-28,-215,-1048,8
336,0,6,-4,-20,-20,-9,-6,-6,-3,-8,-1,-10,-4,-8,-28,-14,-12,-5,-15,-13,-9,-7,-4,1,-3,4,-1186,137,16
47,0,1,-7,11,19,9,5,0,-2,-7,-6,7,2,-9,-2,11,6,-2,12,9,5,4,10,7,3,-4,-468,-332,-8
106,0,-2,-2,-8,-11,-8,-5,-7,5,5,18,-8,-3,3,10,-6,-8,-6,-8,-5,-10,-4,-3,-1,-2,4,1290,-92,2
1079,0,13,-14,-9,-6,-5,-1,-6,-5,-3,-14,5,2,14,-21,-6,-7,-7,-6,-9,-6,-16,-3,2,-3,-11,-53,-689,-4
1144,0,3,2,-2,-10,-3,-1,-5,-4,-12,-16,-1,0,5,8,-3,-7,1,-4,-8,-2,-3,-4,-2,-2,1,1070,1162,40
